,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,CN,test,CNNetwork,23,"M,F",0.6967930029154519,0.723404255319149,0.7154970760233917,0.32809438103663413,0.7248366013071895,0.6098654708520179,0.8888888888888888,0.2504291832447052,50,207462,7
362,CN,test,CNNetwork,362,"M,F",0.7084548104956269,0.7409326424870466,0.7304781561747506,0.34270033376113573,0.7248366013071895,0.6137339055793991,0.934640522875817,0.16837218403816223,50,207462,7
191,CN,test,CNNetwork,191,"M,F",0.7142857142857143,0.7336956521739131,0.7306501547987616,0.33530488607403097,0.7248366013071895,0.627906976744186,0.8823529411764706,0.2616053819656372,50,207462,7
80,CN,test,CNNetwork,80,"M,F",0.7201166180758017,0.7333333333333333,0.7340041279669762,0.33476123368602095,0.7248366013071895,0.6376811594202898,0.8627450980392157,0.3846127986907959,50,207462,7
769,CN,test,CNNetwork,769,"M,F",0.6997084548104956,0.7238605898123325,0.7174922600619194,0.3281695795201197,0.7248366013071895,0.6136363636363636,0.8823529411764706,0.3364373743534088,50,207462,7
328,CN,test,CNNetwork,328,"M,F",0.6967930029154519,0.7305699481865285,0.7186790505675954,0.33478799245019897,0.7248366013071895,0.6051502145922747,0.9215686274509803,0.24963752925395966,50,207462,7
204,CN,test,CNNetwork,204,"M,F",0.7288629737609329,0.7394957983193278,0.7418988648090815,0.339450065740582,0.7248366013071895,0.6470588235294118,0.8627450980392157,0.33695024251937866,50,207462,7
281,CN,test,CNNetwork,281,"M,F",0.717201166180758,0.7252124645892352,0.728826969384245,0.3286796623411269,0.7248366013071895,0.64,0.8366013071895425,0.5707150101661682,50,207462,7
841,CN,test,CNNetwork,841,"M,F",0.7142857142857143,0.7292817679558011,0.7287409700722395,0.33171012766008656,0.7248366013071895,0.631578947368421,0.8627450980392157,0.32314732670783997,50,207462,7
31,CN,test,CNNetwork,31,"M,F",0.7113702623906706,0.724233983286908,0.7248366013071896,0.3278341387410258,0.7248366013071895,0.6310679611650486,0.8496732026143791,0.3482009470462799,50,207462,7
